Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,MBases,MBytes,AssemblyName,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,Sample name,Registration number,Period,Age (years ago) ,Site,latitude,longitude,Country,Species,Sex
ERR3225619,WGS,PRJEB31613,SAMEA5408312,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253071,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408312,ERP114186,UushgiinUvur_Mon43_3120,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213622,ERS3213622,UushgiinUvur_Mon43_3120,51.0,12249779635.0,3499319680.0,12249.0,3337.0,GCA_000002305.1,,,UushgiinUvur_Mon43_3120,CGG_1_018079,Bronze Age,3120,Uushgiin Uvur,49.656000000000006,99.912,Mongolia,horse,female
ERR3225620,WGS,PRJEB31613,SAMEA5408313,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253072,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408313,ERP114186,UushgiinUvur_Mon44_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213623,ERS3213623,UushgiinUvur_Mon44_3085,56.0,5866509964.0,1844015771.0,5866.0,1758.0,GCA_000002305.1,,,UushgiinUvur_Mon44_3085,CGG_1_018080,Bronze Age,3039-3130,Uushgiin Uvur,49.656000000000006,99.912,Mongolia,horse,male
ERR3225621,WGS,PRJEB31613,SAMEA5408314,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253073,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408314,ERP114186,UushgiinUvur_Mon45_3080,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213624,ERS3213624,UushgiinUvur_Mon45_3080,50.0,14413218728.0,4229809570.0,14413.0,4033.0,GCA_000002305.1,,,UushgiinUvur_Mon45_3080,CGG_1_018081,Bronze Age,3080,Uushgiin Uvur,49.656000000000006,99.912,Mongolia,horse,female
ERR3225622,WGS,PRJEB31613,SAMEA5408315,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253074,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408315,ERP114186,UushgiinUvur_Mon79_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213625,ERS3213625,UushgiinUvur_Mon79_3085,51.0,4669695757.0,1507616608.0,4669.0,1437.0,GCA_000002305.1,,,UushgiinUvur_Mon79_3085,CGG_1_018115,Bronze Age,3039-3130,Uushgiin Uvur,49.656000000000006,99.912,Mongolia,horse,male
ERR3225623,WGS,PRJEB31613,SAMEA5408316,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253075,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408316,ERP114186,UushgiinUvur_Mon87_3117,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213626,ERS3213626,UushgiinUvur_Mon87_3117,72.0,9503642901.0,2355829965.0,9503.0,2246.0,GCA_000002305.1,,,UushgiinUvur_Mon87_3117,CGG_1_018123,Bronze Age,3117,Uushgiin Uvur,49.656000000000006,99.912,Mongolia,horse,female
ERR3225624,WGS,PRJEB31613,SAMEA5408317,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253076,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408317,ERP114186,UushgiinUvur_Mon89_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213627,ERS3213627,UushgiinUvur_Mon89_3085,56.0,267270147.0,92910387.0,267.0,88.0,GCA_000002305.1,,,UushgiinUvur_Mon89_3085,CGG_1_018125,Bronze Age,3039-3130,Uushgiin Uvur,49.656000000000006,99.912,Mongolia,horse,male
ERR3225625,WGS,PRJEB31613,SAMEA5408318,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253077,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408318,ERP114186,Vermand_GVA199_1742,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213628,ERS3213628,Vermand_GVA199_1742,49.0,2232913004.0,734282287.0,2232.0,700.0,GCA_000002305.1,,,Vermand_GVA199_1742,CGG_1_019773,Roman period,1717-1767,"Vermand, rue De Gaulle",49.876999999999995,3.1460000000000004,France,horse,female
ERR3225626,WGS,PRJEB31613,SAMEA5408319,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253078,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408319,ERP114186,Vicerrectorado_VIR175_1717,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213629,ERS3213629,Vicerrectorado_VIR175_1717,53.0,151306761.0,47758025.0,151.0,45.0,GCA_000002305.1,,,Vicerrectorado_VIR175_1717,CGG_1_016987,Roman period,1617-1817,Vicerrectorado,43.00899999999999,-7.559,Spain,horse,male
ERR3225627,WGS,PRJEB31613,SAMEA5408320,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253079,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408320,ERP114186,WhitehallRomanVilla_UK08_1667,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213630,ERS3213630,WhitehallRomanVilla_UK08_1667,54.0,201660878.0,69857384.0,201.0,66.0,GCA_000002305.1,,,WhitehallRomanVilla_UK08_1667,CGG_1_019435,Roman period,1617-1717,Whitehall Roman Villa,52.226000000000006,-1.057,United Kingdom,horse,male
ERR3225628,WGS,PRJEB31613,SAMEA5408321,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253080,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408321,ERP114186,WitterPlace_UK15_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213631,ERS3213631,WitterPlace_UK15_217,63.0,2740565357.0,801864825.0,2740.0,764.0,GCA_000002305.1,,,WitterPlace_UK15_217,CGG_1_019442,Early Modern period,117-317,Witter Place,53.193000000000005,-2.883,United Kingdom,horse,female
ERR3225629,WGS,PRJEB31613,SAMEA5408322,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253081,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408322,ERP114186,WitterPlace_UK16_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213632,ERS3213632,WitterPlace_UK16_217,59.0,5964878403.0,1792650636.0,5964.0,1709.0,GCA_000002305.1,,,WitterPlace_UK16_217,CGG_1_019443,Early Modern period,117-317,Witter Place,53.193000000000005,-2.883,United Kingdom,horse,female
ERR3225630,WGS,PRJEB31613,SAMEA5408323,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253082,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408323,ERP114186,WitterPlace_UK17_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213633,ERS3213633,WitterPlace_UK17_267,61.0,7517760523.0,2194466542.0,7517.0,2092.0,GCA_000002305.1,,,WitterPlace_UK17_267,CGG_1_019444,Early Modern period,217-317,Witter Place,53.193000000000005,-2.883,United Kingdom,horse,female
ERR3225631,WGS,PRJEB31613,SAMEA5408324,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253083,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408324,ERP114186,WitterPlace_UK18_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213634,ERS3213634,WitterPlace_UK18_267,58.0,5013244153.0,1487924955.0,5013.0,1418.0,GCA_000002305.1,,,WitterPlace_UK18_267,CGG_1_019445,Early Modern period,217-317,Witter Place,53.193000000000005,-2.883,United Kingdom,horse,female
ERR3225632,WGS,PRJEB31613,SAMEA5408325,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253084,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408325,ERP114186,WitterPlace_UK19_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213635,ERS3213635,WitterPlace_UK19_267,61.0,1955620065.0,584591854.0,1955.0,557.0,GCA_000002305.1,,,WitterPlace_UK19_267,CGG_1_019446,Early Modern period,217-317,Witter Place,53.193000000000005,-2.883,United Kingdom,horse,male
ERR3225633,WGS,PRJEB31613,SAMEA5408326,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253085,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408326,ERP114186,WitterPlace_UK20_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213636,ERS3213636,WitterPlace_UK20_217,64.0,201046343.0,53932719.0,201.0,51.0,GCA_000002305.1,,,WitterPlace_UK20_217,CGG_1_019447,Early Modern period,217-317,Witter Place,53.193000000000005,-2.883,United Kingdom,horse,female
ERR3225634,WGS,PRJEB31613,SAMEA5408327,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253086,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408327,ERP114186,Yenikapi_Tur139_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:14:17Z,public,ERS3213637,ERS3213637,Yenikapi_Tur139_1443,60.0,700134043.0,204652531.0,700.0,195.0,EQUCAB2,,,Yenikapi_Tur139_1443,CGG_1_018705,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,mule,male
ERR3225635,WGS,PRJEB31613,SAMEA5408328,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253087,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408328,ERP114186,Yenikapi_Tur140_1289,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213638,ERS3213638,Yenikapi_Tur140_1289,52.0,13568144932.0,3980232513.0,13568.0,3795.0,GCA_000002305.1,,,Yenikapi_Tur140_1289,CGG_1_018706,Byzantine period,1289,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225636,WGS,PRJEB31613,SAMEA5408329,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253088,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408329,ERP114186,Yenikapi_Tur141_1430,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213639,ERS3213639,Yenikapi_Tur141_1430,53.0,11252863797.0,3236686814.0,11252.0,3086.0,GCA_000002305.1,,,Yenikapi_Tur141_1430,CGG_1_018707,Byzantine period,1430,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225637,WGS,PRJEB31613,SAMEA5408330,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253089,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408330,ERP114186,Yenikapi_Tur142_1396,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213640,ERS3213640,Yenikapi_Tur142_1396,53.0,18326133946.0,5269266426.0,18326.0,5025.0,GCA_000002305.1,,,Yenikapi_Tur142_1396,CGG_1_018708,Byzantine period,1396,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225638,WGS,PRJEB31613,SAMEA5408331,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253090,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408331,ERP114186,Yenikapi_Tur144_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:14:08Z,public,ERS3213641,ERS3213641,Yenikapi_Tur144_1443,63.0,500110413.0,160343468.0,500.0,152.0,EQUCAB2,,,Yenikapi_Tur144_1443,CGG_1_018710,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,mule,female
ERR3225639,WGS,PRJEB31613,SAMEA5408332,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253091,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408332,ERP114186,Yenikapi_Tur145_1156,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213642,ERS3213642,Yenikapi_Tur145_1156,60.0,18651610301.0,4871445584.0,18651.0,4645.0,GCA_000002305.1,,,Yenikapi_Tur145_1156,CGG_1_018711,Byzantine period,1156,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225640,WGS,PRJEB31613,SAMEA5408333,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253092,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408333,ERP114186,Yenikapi_Tur146_1730,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213643,ERS3213643,Yenikapi_Tur146_1730,56.0,11515219133.0,2869737356.0,11515.0,2736.0,GCA_000002305.1,,,Yenikapi_Tur146_1730,CGG_1_018712,Byzantine period,1730,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225641,WGS,PRJEB31613,SAMEA5408334,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253093,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408334,ERP114186,Yenikapi_Tur147_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:42Z,public,ERS3213644,ERS3213644,Yenikapi_Tur147_1443,55.0,362492337.0,123452431.0,362.0,117.0,EQUCAB2,,,Yenikapi_Tur147_1443,CGG_1_018713,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,mule,female
ERR3225642,WGS,PRJEB31613,SAMEA5408335,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253094,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408335,ERP114186,Yenikapi_Tur149_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:53Z,public,ERS3213645,ERS3213645,Yenikapi_Tur149_1443,60.0,381417931.0,127100296.0,381.0,121.0,EQUCAB2,,,Yenikapi_Tur149_1443,CGG_1_018715,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,mule,female
ERR3225643,WGS,PRJEB31613,SAMEA5408336,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253095,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408336,ERP114186,Yenikapi_Tur150_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213646,ERS3213646,Yenikapi_Tur150_1443,54.0,10839623899.0,3127004652.0,10839.0,2982.0,GCA_000002305.1,,,Yenikapi_Tur150_1443,CGG_1_018716,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225644,WGS,PRJEB31613,SAMEA5408337,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253096,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408337,ERP114186,Yenikapi_Tur167_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:28Z,public,ERS3213647,ERS3213647,Yenikapi_Tur167_1443,62.0,639547562.0,182825981.0,639.0,174.0,EQUCAB2,,,Yenikapi_Tur167_1443,CGG_1_018733,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,mule,female
ERR3225645,WGS,PRJEB31613,SAMEA5408338,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253097,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408338,ERP114186,Yenikapi_Tur169_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:17Z,public,ERS3213648,ERS3213648,Yenikapi_Tur169_1443,58.0,1342426320.0,401573071.0,1342.0,382.0,EQUCAB2,,,Yenikapi_Tur169_1443,CGG_1_018735,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,mule,male
ERR3225646,WGS,PRJEB31613,SAMEA5408339,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253098,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408339,ERP114186,Yenikapi_Tur170_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213649,ERS3213649,Yenikapi_Tur170_1443,62.0,11339836594.0,2997375698.0,11339.0,2858.0,GCA_000002305.1,,,Yenikapi_Tur170_1443,CGG_1_018736,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225647,WGS,PRJEB31613,SAMEA5408340,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253099,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408340,ERP114186,Yenikapi_Tur171_1689,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213650,ERS3213650,Yenikapi_Tur171_1689,53.0,16515392864.0,4343777923.0,16515.0,4142.0,GCA_000002305.1,,,Yenikapi_Tur171_1689,CGG_1_018737,Byzantine period,1689,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225648,WGS,PRJEB31613,SAMEA5408341,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253100,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408341,ERP114186,Yenikapi_Tur173_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213651,ERS3213651,Yenikapi_Tur173_1443,56.0,6598668678.0,2011620074.0,6598.0,1918.0,GCA_000002305.1,,,Yenikapi_Tur173_1443,CGG_1_018739,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225649,WGS,PRJEB31613,SAMEA5408342,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253101,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408342,ERP114186,Yenikapi_Tur175_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213652,ERS3213652,Yenikapi_Tur175_1443,57.0,6236953821.0,1886426840.0,6236.0,1799.0,GCA_000002305.1,,,Yenikapi_Tur175_1443,CGG_1_018741,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
ERR3225650,WGS,PRJEB31613,SAMEA5408343,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253102,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408343,ERP114186,Yenikapi_Tur176_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213653,ERS3213653,Yenikapi_Tur176_1443,57.0,6388428449.0,1926596025.0,6388.0,1837.0,GCA_000002305.1,,,Yenikapi_Tur176_1443,CGG_1_018742,Byzantine period,1156-1730,Yenikapi,41.005,28.951999999999998,Turkey,horse,male
