Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,MBases,MBytes,AssemblyName,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE
ERR3225625,WGS,PRJEB31613,SAMEA5408318,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253077,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408318,ERP114186,Vermand_GVA199_1742,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213628,ERS3213628,Vermand_GVA199_1742,49,2232913004,734282287,2232,700,GCA_000002305.1,,
ERR3225626,WGS,PRJEB31613,SAMEA5408319,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253078,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408319,ERP114186,Vicerrectorado_VIR175_1717,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213629,ERS3213629,Vicerrectorado_VIR175_1717,53,151306761,47758025,151,45,GCA_000002305.1,,
ERR3225627,WGS,PRJEB31613,SAMEA5408320,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253079,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408320,ERP114186,WhitehallRomanVilla_UK08_1667,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213630,ERS3213630,WhitehallRomanVilla_UK08_1667,54,201660878,69857384,201,66,GCA_000002305.1,,
ERR3225628,WGS,PRJEB31613,SAMEA5408321,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253080,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408321,ERP114186,WitterPlace_UK15_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213631,ERS3213631,WitterPlace_UK15_217,63,2740565357,801864825,2740,764,GCA_000002305.1,,
ERR3225629,WGS,PRJEB31613,SAMEA5408322,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253081,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408322,ERP114186,WitterPlace_UK16_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213632,ERS3213632,WitterPlace_UK16_217,59,5964878403,1792650636,5964,1709,GCA_000002305.1,,
ERR3225630,WGS,PRJEB31613,SAMEA5408323,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253082,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408323,ERP114186,WitterPlace_UK17_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213633,ERS3213633,WitterPlace_UK17_267,61,7517760523,2194466542,7517,2092,GCA_000002305.1,,
ERR3225631,WGS,PRJEB31613,SAMEA5408324,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253083,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408324,ERP114186,WitterPlace_UK18_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213634,ERS3213634,WitterPlace_UK18_267,58,5013244153,1487924955,5013,1418,GCA_000002305.1,,
ERR3225632,WGS,PRJEB31613,SAMEA5408325,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253084,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408325,ERP114186,WitterPlace_UK19_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213635,ERS3213635,WitterPlace_UK19_267,61,1955620065,584591854,1955,557,GCA_000002305.1,,
ERR3225633,WGS,PRJEB31613,SAMEA5408326,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253085,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408326,ERP114186,WitterPlace_UK20_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213636,ERS3213636,WitterPlace_UK20_217,64,201046343,53932719,201,51,GCA_000002305.1,,
ERR3225634,WGS,PRJEB31613,SAMEA5408327,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253086,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408327,ERP114186,Yenikapi_Tur139_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:14:17Z,public,ERS3213637,ERS3213637,Yenikapi_Tur139_1443,60,700134043,204652531,700,195,EQUCAB2,,
ERR3225635,WGS,PRJEB31613,SAMEA5408328,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253087,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408328,ERP114186,Yenikapi_Tur140_1289,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213638,ERS3213638,Yenikapi_Tur140_1289,52,13568144932,3980232513,13568,3795,GCA_000002305.1,,
ERR3225636,WGS,PRJEB31613,SAMEA5408329,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253088,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408329,ERP114186,Yenikapi_Tur141_1430,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213639,ERS3213639,Yenikapi_Tur141_1430,53,11252863797,3236686814,11252,3086,GCA_000002305.1,,
ERR3225637,WGS,PRJEB31613,SAMEA5408330,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253089,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408330,ERP114186,Yenikapi_Tur142_1396,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213640,ERS3213640,Yenikapi_Tur142_1396,53,18326133946,5269266426,18326,5025,GCA_000002305.1,,
ERR3225638,WGS,PRJEB31613,SAMEA5408331,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253090,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408331,ERP114186,Yenikapi_Tur144_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:14:08Z,public,ERS3213641,ERS3213641,Yenikapi_Tur144_1443,63,500110413,160343468,500,152,EQUCAB2,,
ERR3225639,WGS,PRJEB31613,SAMEA5408332,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253091,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408332,ERP114186,Yenikapi_Tur145_1156,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213642,ERS3213642,Yenikapi_Tur145_1156,60,18651610301,4871445584,18651,4645,GCA_000002305.1,,
ERR3225640,WGS,PRJEB31613,SAMEA5408333,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253092,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408333,ERP114186,Yenikapi_Tur146_1730,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213643,ERS3213643,Yenikapi_Tur146_1730,56,11515219133,2869737356,11515,2736,GCA_000002305.1,,
ERR3225641,WGS,PRJEB31613,SAMEA5408334,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253093,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408334,ERP114186,Yenikapi_Tur147_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:42Z,public,ERS3213644,ERS3213644,Yenikapi_Tur147_1443,55,362492337,123452431,362,117,EQUCAB2,,
ERR3225642,WGS,PRJEB31613,SAMEA5408335,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253094,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408335,ERP114186,Yenikapi_Tur149_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:53Z,public,ERS3213645,ERS3213645,Yenikapi_Tur149_1443,60,381417931,127100296,381,121,EQUCAB2,,
ERR3225643,WGS,PRJEB31613,SAMEA5408336,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253095,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408336,ERP114186,Yenikapi_Tur150_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213646,ERS3213646,Yenikapi_Tur150_1443,54,10839623899,3127004652,10839,2982,GCA_000002305.1,,
ERR3225644,WGS,PRJEB31613,SAMEA5408337,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253096,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408337,ERP114186,Yenikapi_Tur167_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:28Z,public,ERS3213647,ERS3213647,Yenikapi_Tur167_1443,62,639547562,182825981,639,174,EQUCAB2,,
ERR3225645,WGS,PRJEB31613,SAMEA5408338,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253097,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408338,ERP114186,Yenikapi_Tur169_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:17Z,public,ERS3213648,ERS3213648,Yenikapi_Tur169_1443,58,1342426320,401573071,1342,382,EQUCAB2,,
ERR3225646,WGS,PRJEB31613,SAMEA5408339,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253098,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408339,ERP114186,Yenikapi_Tur170_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213649,ERS3213649,Yenikapi_Tur170_1443,62,11339836594,2997375698,11339,2858,GCA_000002305.1,,
ERR3225647,WGS,PRJEB31613,SAMEA5408340,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253099,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408340,ERP114186,Yenikapi_Tur171_1689,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213650,ERS3213650,Yenikapi_Tur171_1689,53,16515392864,4343777923,16515,4142,GCA_000002305.1,,
ERR3225648,WGS,PRJEB31613,SAMEA5408341,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253100,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408341,ERP114186,Yenikapi_Tur173_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213651,ERS3213651,Yenikapi_Tur173_1443,56,6598668678,2011620074,6598,1918,GCA_000002305.1,,
ERR3225649,WGS,PRJEB31613,SAMEA5408342,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253101,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408342,ERP114186,Yenikapi_Tur175_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213652,ERS3213652,Yenikapi_Tur175_1443,57,6236953821,1886426840,6236,1799,GCA_000002305.1,,
ERR3225650,WGS,PRJEB31613,SAMEA5408343,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253102,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408343,ERP114186,Yenikapi_Tur176_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213653,ERS3213653,Yenikapi_Tur176_1443,57,6388428449,1926596025,6388,1837,GCA_000002305.1,,
ERR3225651,WGS,PRJEB31613,SAMEA5408344,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253103,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408344,ERP114186,Yenikapi_Tur181_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213654,ERS3213654,Yenikapi_Tur181_1443,58,6481738581,1948662631,6481,1858,GCA_000002305.1,,
ERR3225652,WGS,PRJEB31613,SAMEA5408345,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253104,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408345,ERP114186,Yenikapi_Tur189_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:02Z,public,ERS3213655,ERS3213655,Yenikapi_Tur189_1443,50,1760910044,571872691,1760,545,EQUCAB2,,
ERR3225653,WGS,PRJEB31613,SAMEA5408346,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253105,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408346,ERP114186,Yenikapi_Tur191_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:54Z,public,ERS3213656,ERS3213656,Yenikapi_Tur191_1443,60,841141757,251700928,841,240,EQUCAB2,,
ERR3225654,WGS,PRJEB31613,SAMEA5408347,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253106,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408347,ERP114186,Yenikapi_Tur193_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213657,ERS3213657,Yenikapi_Tur193_1443,53,8221150952,2209064941,8221,2106,GCA_000002305.1,,
ERR3225655,WGS,PRJEB31613,SAMEA5408348,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253107,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408348,ERP114186,Yenikapi_Tur194_1360,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213658,ERS3213658,Yenikapi_Tur194_1360,53,18116724566,4583270300,18116,4370,GCA_000002305.1,,
ERR3225656,WGS,PRJEB31613,SAMEA5408349,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253108,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur206_1443,ERP114186,,,,,,,,,,,48,1165260419,383839064,1165,366,EQUCAB2,2019-03-27,2019-03-08
ERR3225657,WGS,PRJEB31613,SAMEA5408350,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253109,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur229_1443,ERP114186,,,,,,,,,,,53,10721273307,3137278726,10721,2991,GCA_000002305.1,2019-03-27,2019-03-08
ERR3225658,WGS,PRJEB31613,SAMEA5408351,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253110,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur243_1443,ERP114186,,,,,,,,,,,57,6156143046,1878096137,6156,1791,GCA_000002305.1,2019-03-27,2019-03-08
ERR3225659,WGS,PRJEB31613,SAMEA5408352,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253111,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur244_1443,ERP114186,,,,,,,,,,,62,475277338,144613785,475,137,EQUCAB2,2019-03-27,2019-03-08
ERR3225661,WGS,PRJEB31613,SAMEA5408354,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253113,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408354,ERP114186,Yenikapi_Tur271_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:04Z,public,ERS3213664,ERS3213664,Yenikapi_Tur271_1443,49,391811815,127051798,391,121,EQUCAB2,,
ERR3225662,WGS,PRJEB31613,SAMEA5408355,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253114,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408355,ERP114186,Yenikapi_Tur273_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:11:57Z,public,ERS3213665,ERS3213665,Yenikapi_Tur273_1443,59,81871728,24730171,81,23,EQUCAB2,,
ERR3225663,WGS,PRJEB31613,SAMEA5408356,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253115,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408356,ERP114186,Yenikapi_Tur276_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:11:40Z,public,ERS3213666,ERS3213666,Yenikapi_Tur276_1443,61,523970036,171549791,523,163,EQUCAB2,,
ERR3225664,WGS,PRJEB31613,SAMEA5408357,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253116,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408357,ERP114186,Yenikapi_Tur277_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:11:16Z,public,ERS3213667,ERS3213667,Yenikapi_Tur277_1443,65,268694289,90270480,268,86,EQUCAB2,,
ERR3225665,WGS,PRJEB31613,SAMEA5408358,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253117,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408358,ERP114186,Yerqorqan_YER28_2853,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213668,ERS3213668,Yerqorqan_YER28_2853,59,2644889153,843543880,2644,804,GCA_000002305.1,,
ERR3225666,WGS,PRJEB31613,SAMEA104233663,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-18,ERX3253118,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA104233663,ERP114186,Botai_C_5500,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2018-03-13T17:03:03Z,2017-09-01T13:06:38Z,public,ERS1892681,ERS1892681,Botai_C_5500,53,7281760598,2077788899,7281,1981,GCA_000002305.1,,
